epoch_utc,dec_lexi,ra_lexi
2025-03-03 06:28:00+00:00,0.0841,-180.0
2025-03-03 06:28:21+00:00,0.0829,-180.0
2025-03-03 06:28:44+00:00,0.0818,-180.0
2025-03-03 06:29:01+00:00,0.0807,-180.0
2025-03-03 06:29:25+00:00,0.0793,-180.0
2025-03-03 06:29:46+00:00,0.0781,-180.0
2025-03-03 06:30:06+00:00,0.077,-180.0
2025-03-03 06:30:25+00:00,0.0758,-180.0
2025-03-03 06:30:48+00:00,0.0747,-180.0
2025-03-03 06:31:08+00:00,0.0735,-180.0
2025-03-03 06:31:31+00:00,0.0722,-180.0
2025-03-03 06:31:51+00:00,0.071,-180.0
2025-03-03 06:32:11+00:00,0.0699,-180.0
2025-03-03 06:32:31+00:00,0.0687,-180.0
2025-03-03 06:32:54+00:00,0.0676,-180.0
2025-03-03 06:33:15+00:00,0.0663,-180.0
2025-03-03 06:33:36+00:00,0.0651,-180.0
2025-03-03 06:33:56+00:00,0.0639,-180.0
2025-03-03 06:34:18+00:00,0.0626,-180.0
2025-03-03 06:34:38+00:00,0.0615,-180.0
2025-03-03 06:35:01+00:00,0.0603,-180.0
2025-03-03 06:35:21+00:00,0.0592,-180.0
2025-03-03 06:35:41+00:00,0.058,-180.0
2025-03-03 06:36:01+00:00,0.0568,-180.0
2025-03-03 06:36:24+00:00,0.0555,-180.0
2025-03-03 06:36:45+00:00,0.0542,-180.0
2025-03-03 06:37:10+00:00,0.0529,-180.0
2025-03-03 06:37:31+00:00,0.0518,-180.0
2025-03-03 06:37:50+00:00,0.0506,-180.0
2025-03-03 06:38:10+00:00,0.0494,-180.0
2025-03-03 06:38:31+00:00,0.0483,-180.0
2025-03-03 06:38:55+00:00,0.0468,-180.0
2025-03-03 06:39:16+00:00,0.0458,-180.0
2025-03-03 06:39:38+00:00,0.0445,-180.0
2025-03-03 06:39:58+00:00,0.0434,-180.0
2025-03-03 06:40:18+00:00,0.0422,-180.0
2025-03-03 06:40:40+00:00,0.0409,-180.0
2025-03-03 06:40:58+00:00,0.0399,-180.0
2025-03-03 06:41:21+00:00,0.0387,-180.0
2025-03-03 06:41:42+00:00,0.0376,-180.0
2025-03-03 06:42:02+00:00,0.0364,-180.0
2025-03-03 06:42:22+00:00,0.0352,-180.0
2025-03-03 06:42:42+00:00,0.0341,-180.0
2025-03-03 06:43:02+00:00,0.0329,-180.0
2025-03-03 06:43:24+00:00,0.0316,-180.0
2025-03-03 06:43:44+00:00,0.0306,-180.0
2025-03-03 06:44:05+00:00,0.0294,-180.0
2025-03-03 06:44:24+00:00,0.0283,-180.0
2025-03-03 06:44:46+00:00,0.027,-180.0
2025-03-03 06:45:06+00:00,0.0258,-180.0
2025-03-03 06:45:26+00:00,0.0247,-180.0
2025-03-03 06:45:45+00:00,0.0236,-180.0
2025-03-03 06:46:08+00:00,0.0223,-180.0
2025-03-03 06:46:28+00:00,0.0212,-180.0
2025-03-03 06:46:48+00:00,0.02,-180.0
2025-03-03 06:47:10+00:00,0.0187,-180.0
2025-03-03 06:47:31+00:00,0.0176,-180.0
2025-03-03 06:47:51+00:00,0.0165,-180.0
2025-03-03 06:48:14+00:00,0.0152,-180.0
2025-03-03 06:48:31+00:00,0.0142,-180.0
2025-03-03 06:48:54+00:00,0.0129,-180.0
2025-03-03 06:49:15+00:00,0.0116,-180.0
2025-03-03 06:49:35+00:00,0.0105,-180.0
2025-03-03 06:49:58+00:00,0.00929,-180.0
2025-03-03 06:50:18+00:00,0.00813,-180.0
2025-03-03 06:50:38+00:00,0.00697,-180.0
2025-03-03 06:50:58+00:00,0.00581,-180.0
2025-03-03 06:51:20+00:00,0.00451,-180.0
2025-03-03 06:51:41+00:00,0.00335,-180.0
2025-03-03 06:52:01+00:00,0.00233,-180.0
2025-03-03 06:52:21+00:00,0.00118,-180.0
2025-03-03 06:52:45+00:00,-0.000274,-180.0
2025-03-03 06:53:06+00:00,-0.00143,-180.0
2025-03-03 06:53:26+00:00,-0.00259,-180.0
2025-03-03 06:53:48+00:00,-0.0039,-180.0
2025-03-03 06:54:08+00:00,-0.00491,-180.0
2025-03-03 06:54:31+00:00,-0.00622,-180.0
2025-03-03 06:54:51+00:00,-0.00738,-180.0
2025-03-03 06:54:56+00:00,-0.00766,-180.0
2025-03-03 06:55:54+00:00,-0.011,-180.0
2025-03-03 06:56:14+00:00,-0.012,-180.0
2025-03-03 06:56:36+00:00,-0.0133,-180.0
2025-03-03 06:56:56+00:00,-0.0145,-180.0
2025-03-03 06:57:18+00:00,-0.0158,-180.0
2025-03-03 06:57:38+00:00,-0.0169,-180.0
2025-03-03 06:58:01+00:00,-0.0182,-180.0
2025-03-03 06:58:24+00:00,-0.0194,-180.0
2025-03-03 06:58:46+00:00,-0.0207,-180.0
2025-03-03 06:59:06+00:00,-0.0219,-180.0
2025-03-03 06:59:28+00:00,-0.0232,-180.0
2025-03-03 06:59:48+00:00,-0.0243,-180.0
2025-03-03 07:00:08+00:00,-0.0255,-180.0
2025-03-03 07:00:28+00:00,-0.0265,-180.0
2025-03-03 07:00:50+00:00,-0.0278,-180.0
2025-03-03 07:01:11+00:00,-0.029,-180.0
2025-03-03 07:01:30+00:00,-0.0301,-180.0
2025-03-03 07:01:50+00:00,-0.0313,-180.0
2025-03-03 07:02:14+00:00,-0.0326,-180.0
2025-03-03 07:02:36+00:00,-0.0338,-180.0
2025-03-03 07:02:56+00:00,-0.0349,-180.0
2025-03-03 07:03:18+00:00,-0.0362,-180.0
2025-03-03 07:03:38+00:00,-0.0374,-180.0
2025-03-03 07:03:58+00:00,-0.0385,-180.0
2025-03-03 07:04:18+00:00,-0.0397,-180.0
2025-03-03 07:04:41+00:00,-0.041,-180.0
2025-03-03 07:05:01+00:00,-0.042,-180.0
2025-03-03 07:05:21+00:00,-0.0432,-180.0
2025-03-03 07:05:41+00:00,-0.0443,-180.0
2025-03-03 07:06:05+00:00,-0.0456,-180.0
2025-03-03 07:06:24+00:00,-0.0468,-180.0
2025-03-03 07:06:46+00:00,-0.0481,-180.0
2025-03-03 07:07:06+00:00,-0.0491,-180.0
2025-03-03 07:07:28+00:00,-0.0504,-180.0
2025-03-03 07:07:48+00:00,-0.0516,-180.0
2025-03-03 07:08:08+00:00,-0.0527,-180.0
2025-03-03 07:08:28+00:00,-0.0539,-180.0
2025-03-03 07:08:51+00:00,-0.0552,-180.0
2025-03-03 07:09:11+00:00,-0.0562,-180.0
2025-03-03 07:09:30+00:00,-0.0574,-180.0
2025-03-03 07:09:51+00:00,-0.0585,-180.0
2025-03-03 07:10:16+00:00,-0.06,-180.0
2025-03-03 07:10:38+00:00,-0.0613,-180.0
2025-03-03 07:10:58+00:00,-0.0625,-180.0
2025-03-03 07:11:18+00:00,-0.0635,-180.0
2025-03-03 07:11:38+00:00,-0.0646,-180.0
2025-03-03 07:12:00+00:00,-0.0659,-180.0
2025-03-03 07:12:21+00:00,-0.0671,-180.0
2025-03-03 07:12:41+00:00,-0.0683,-180.0
2025-03-03 07:13:10+00:00,-0.07,-180.0
2025-03-03 07:13:31+00:00,-0.071,-180.0
2025-03-03 07:13:51+00:00,-0.0722,-180.0
2025-03-03 07:14:10+00:00,-0.0733,-180.0
2025-03-03 07:14:30+00:00,-0.0745,-180.0
2025-03-03 07:14:56+00:00,-0.0759,-180.0
2025-03-03 07:15:16+00:00,-0.0771,-180.0
2025-03-03 07:15:36+00:00,-0.0781,-180.0
2025-03-03 07:15:58+00:00,-0.0794,-180.0
2025-03-03 07:16:18+00:00,-0.0806,-180.0
2025-03-03 07:16:38+00:00,-0.0817,-180.0
2025-03-03 07:17:01+00:00,-0.083,-180.0
2025-03-03 07:17:21+00:00,-0.0842,-180.0
2025-03-03 07:17:41+00:00,-0.0852,-180.0
2025-03-03 07:18:06+00:00,-0.0867,-180.0
2025-03-03 07:18:26+00:00,-0.0878,-180.0
2025-03-03 07:18:46+00:00,-0.089,-180.0
2025-03-03 07:19:07+00:00,-0.0901,-180.0
2025-03-03 07:19:28+00:00,-0.0914,-180.0
2025-03-03 07:19:48+00:00,-0.0925,-180.0
2025-03-03 07:20:08+00:00,-0.0936,-180.0
2025-03-03 07:20:28+00:00,-0.0948,-180.0
2025-03-03 07:20:50+00:00,-0.0961,-180.0
2025-03-03 07:21:11+00:00,-0.0972,-180.0
2025-03-03 07:21:31+00:00,-0.0984,-180.0
2025-03-03 07:21:51+00:00,-0.0994,-180.0
2025-03-03 07:22:10+00:00,-0.101,-180.0
2025-03-03 07:22:31+00:00,-0.102,-180.0
2025-03-03 07:22:51+00:00,-0.103,-180.0
2025-03-03 07:23:16+00:00,-0.104,-180.0
2025-03-03 07:23:36+00:00,-0.106,-179.0
2025-03-03 07:23:58+00:00,-0.107,-179.0
2025-03-03 07:24:18+00:00,-0.108,-179.0
2025-03-03 07:24:40+00:00,-0.109,-179.0
2025-03-03 07:25:01+00:00,-0.11,-179.0
2025-03-03 07:25:21+00:00,-0.111,-179.0
2025-03-03 07:25:40+00:00,-0.113,-179.0
2025-03-03 07:26:01+00:00,-0.114,-179.0
2025-03-03 07:26:24+00:00,-0.115,-179.0
2025-03-03 07:26:46+00:00,-0.116,-179.0
2025-03-03 07:27:11+00:00,-0.118,-179.0
2025-03-03 07:27:31+00:00,-0.119,-179.0
2025-03-03 07:27:56+00:00,-0.12,-179.0
2025-03-03 07:28:20+00:00,-0.122,-179.0
2025-03-03 07:28:41+00:00,-0.123,-179.0
2025-03-03 07:29:05+00:00,-0.124,-179.0
2025-03-03 07:29:24+00:00,-0.125,-179.0
2025-03-03 07:29:46+00:00,-0.127,-179.0
2025-03-03 07:30:08+00:00,-0.128,-179.0
2025-03-03 07:30:28+00:00,-0.129,-179.0
2025-03-03 07:30:49+00:00,-0.13,-179.0
2025-03-03 07:31:09+00:00,-0.131,-179.0
2025-03-03 07:31:31+00:00,-0.132,-179.0
2025-03-03 07:31:51+00:00,-0.134,-179.0
2025-03-03 07:32:10+00:00,-0.135,-179.0
2025-03-03 07:32:31+00:00,-0.136,-179.0
2025-03-03 07:32:51+00:00,-0.137,-179.0
2025-03-03 07:33:11+00:00,-0.138,-179.0
2025-03-03 07:33:31+00:00,-0.139,-179.0
2025-03-03 07:34:01+00:00,-0.141,-179.0
2025-03-03 07:34:21+00:00,-0.142,-179.0
2025-03-03 07:34:41+00:00,-0.143,-179.0
2025-03-03 07:35:01+00:00,-0.144,-179.0
2025-03-03 07:35:21+00:00,-0.146,-179.0
2025-03-03 07:35:41+00:00,-0.147,-179.0
2025-03-03 07:36:05+00:00,-0.148,-179.0
2025-03-03 07:36:24+00:00,-0.149,-179.0
2025-03-03 07:36:45+00:00,-0.15,-179.0
2025-03-03 07:37:07+00:00,-0.151,-179.0
2025-03-03 07:37:26+00:00,-0.153,-179.0
2025-03-03 07:37:46+00:00,-0.154,-179.0
2025-03-03 07:38:08+00:00,-0.155,-179.0
2025-03-03 07:38:31+00:00,-0.156,-179.0
2025-03-03 07:38:51+00:00,-0.157,-179.0
2025-03-03 07:39:11+00:00,-0.159,-179.0
2025-03-03 07:39:30+00:00,-0.16,-179.0
2025-03-03 07:39:51+00:00,-0.161,-179.0
2025-03-03 07:40:11+00:00,-0.162,-179.0
2025-03-03 07:40:31+00:00,-0.163,-179.0
2025-03-03 07:40:54+00:00,-0.164,-179.0
2025-03-03 07:41:16+00:00,-0.166,-179.0
2025-03-03 07:41:36+00:00,-0.167,-179.0
2025-03-03 07:41:58+00:00,-0.168,-179.0
2025-03-03 07:42:18+00:00,-0.169,-179.0
2025-03-03 07:42:38+00:00,-0.17,-179.0
2025-03-03 07:42:58+00:00,-0.171,-179.0
2025-03-03 07:43:18+00:00,-0.173,-179.0
2025-03-03 07:43:38+00:00,-0.174,-179.0
2025-03-03 07:43:58+00:00,-0.175,-179.0
2025-03-03 07:44:18+00:00,-0.176,-179.0
2025-03-03 07:44:41+00:00,-0.177,-179.0
2025-03-03 07:45:01+00:00,-0.179,-179.0
2025-03-03 07:45:21+00:00,-0.18,-179.0
2025-03-03 07:45:41+00:00,-0.181,-179.0
2025-03-03 07:46:00+00:00,-0.182,-179.0
2025-03-03 07:46:21+00:00,-0.183,-179.0
2025-03-03 07:46:44+00:00,-0.184,-179.0
2025-03-03 07:47:05+00:00,-0.186,-179.0
2025-03-03 07:47:24+00:00,-0.187,-179.0
2025-03-03 07:47:44+00:00,-0.188,-179.0
2025-03-03 07:48:06+00:00,-0.189,-179.0
2025-03-03 07:48:25+00:00,-0.19,-179.0
2025-03-03 07:48:45+00:00,-0.191,-179.0
2025-03-03 07:49:06+00:00,-0.192,-179.0
2025-03-03 07:49:25+00:00,-0.193,-179.0
2025-03-03 07:49:48+00:00,-0.195,-179.0
2025-03-03 07:50:08+00:00,-0.196,-179.0
2025-03-03 07:50:28+00:00,-0.197,-179.0
2025-03-03 07:50:48+00:00,-0.198,-179.0
2025-03-03 07:51:08+00:00,-0.199,-179.0
2025-03-03 07:51:28+00:00,-0.2,-179.0
2025-03-03 07:51:51+00:00,-0.202,-179.0
2025-03-03 07:52:11+00:00,-0.203,-179.0
2025-03-03 07:52:31+00:00,-0.204,-179.0
2025-03-03 07:52:53+00:00,-0.205,-179.0
2025-03-03 07:53:16+00:00,-0.207,-179.0
2025-03-03 07:53:36+00:00,-0.208,-179.0
2025-03-03 07:53:56+00:00,-0.209,-179.0
2025-03-03 07:54:16+00:00,-0.21,-179.0
2025-03-03 07:54:36+00:00,-0.211,-179.0
2025-03-03 07:54:55+00:00,-0.212,-179.0
2025-03-03 07:55:16+00:00,-0.213,-179.0
2025-03-03 07:55:36+00:00,-0.215,-179.0
2025-03-03 07:55:58+00:00,-0.216,-179.0
2025-03-03 07:56:18+00:00,-0.217,-179.0
2025-03-03 07:56:38+00:00,-0.218,-179.0
2025-03-03 07:56:58+00:00,-0.219,-179.0
2025-03-03 07:57:18+00:00,-0.22,-179.0
2025-03-03 07:57:41+00:00,-0.222,-179.0
2025-03-03 07:58:01+00:00,-0.223,-179.0
2025-03-03 07:58:20+00:00,-0.224,-179.0
2025-03-03 07:58:40+00:00,-0.225,-179.0
2025-03-03 07:59:01+00:00,-0.226,-179.0
2025-03-03 07:59:21+00:00,-0.227,-179.0
2025-03-03 07:59:41+00:00,-0.229,-179.0
2025-03-03 08:00:01+00:00,-0.23,-179.0
2025-03-03 08:00:21+00:00,-0.231,-179.0
2025-03-03 08:00:41+00:00,-0.232,-179.0
2025-03-03 08:01:01+00:00,-0.233,-179.0
2025-03-03 08:01:24+00:00,-0.234,-179.0
2025-03-03 08:01:44+00:00,-0.236,-179.0
2025-03-03 08:02:05+00:00,-0.237,-179.0
2025-03-03 08:02:26+00:00,-0.238,-179.0
2025-03-03 08:02:46+00:00,-0.239,-179.0
2025-03-03 08:03:06+00:00,-0.24,-179.0
2025-03-03 08:03:26+00:00,-0.241,-179.0
2025-03-03 08:03:46+00:00,-0.242,-179.0
2025-03-03 08:04:06+00:00,-0.244,-179.0
2025-03-03 08:04:26+00:00,-0.245,-179.0
2025-03-03 08:04:46+00:00,-0.246,-179.0
2025-03-03 08:05:08+00:00,-0.247,-179.0
2025-03-03 08:05:28+00:00,-0.248,-179.0
2025-03-03 08:05:48+00:00,-0.249,-179.0
2025-03-03 08:06:08+00:00,-0.251,-179.0
2025-03-03 08:06:28+00:00,-0.252,-179.0
2025-03-03 08:06:48+00:00,-0.253,-179.0
2025-03-03 08:07:11+00:00,-0.254,-179.0
2025-03-03 08:07:31+00:00,-0.255,-179.0
2025-03-03 08:07:50+00:00,-0.256,-179.0
2025-03-03 08:08:11+00:00,-0.258,-179.0
2025-03-03 08:08:31+00:00,-0.259,-179.0
2025-03-03 08:08:50+00:00,-0.26,-179.0
2025-03-03 08:09:11+00:00,-0.261,-179.0
2025-03-03 08:09:31+00:00,-0.262,-179.0
2025-03-03 08:09:50+00:00,-0.263,-179.0
2025-03-03 08:10:11+00:00,-0.264,-179.0
2025-03-03 08:10:31+00:00,-0.266,-179.0
2025-03-03 08:10:54+00:00,-0.267,-179.0
2025-03-03 08:11:14+00:00,-0.268,-179.0
2025-03-03 08:11:35+00:00,-0.269,-179.0
2025-03-03 08:11:55+00:00,-0.27,-179.0
2025-03-03 08:12:16+00:00,-0.271,-179.0
2025-03-03 08:12:36+00:00,-0.273,-179.0
2025-03-03 08:12:56+00:00,-0.274,-179.0
2025-03-03 08:13:16+00:00,-0.275,-179.0
2025-03-03 08:13:36+00:00,-0.276,-179.0
2025-03-03 08:13:56+00:00,-0.277,-179.0
2025-03-03 08:14:18+00:00,-0.278,-179.0
2025-03-03 08:14:38+00:00,-0.28,-179.0
2025-03-03 08:14:58+00:00,-0.281,-179.0
2025-03-03 08:15:18+00:00,-0.282,-179.0
2025-03-03 08:15:38+00:00,-0.283,-179.0
2025-03-03 08:15:58+00:00,-0.284,-179.0
2025-03-03 08:16:20+00:00,-0.285,-179.0
2025-03-03 08:16:40+00:00,-0.287,-179.0
2025-03-03 08:17:01+00:00,-0.288,-179.0
2025-03-03 08:17:21+00:00,-0.289,-179.0
2025-03-03 08:17:41+00:00,-0.29,-179.0
2025-03-03 08:18:01+00:00,-0.291,-179.0
2025-03-03 08:18:21+00:00,-0.292,-179.0
2025-03-03 08:18:41+00:00,-0.293,-179.0
2025-03-03 08:19:00+00:00,-0.295,-179.0
2025-03-03 08:19:21+00:00,-0.296,-179.0
2025-03-03 08:19:44+00:00,-0.297,-179.0
2025-03-03 08:20:00+00:00,-0.298,-179.0
2025-03-03 08:20:24+00:00,-0.299,-179.0
2025-03-03 08:20:44+00:00,-0.3,-179.0
2025-03-03 08:21:05+00:00,-0.301,-179.0
2025-03-03 08:21:26+00:00,-0.303,-179.0
2025-03-03 08:21:46+00:00,-0.304,-179.0
2025-03-03 08:22:06+00:00,-0.305,-179.0
2025-03-03 08:22:26+00:00,-0.306,-179.0
2025-03-03 08:22:46+00:00,-0.307,-179.0
2025-03-03 08:23:06+00:00,-0.308,-179.0
2025-03-03 08:23:28+00:00,-0.31,-179.0
2025-03-03 08:23:48+00:00,-0.311,-179.0
2025-03-03 08:24:08+00:00,-0.312,-179.0
2025-03-03 08:24:28+00:00,-0.313,-179.0
2025-03-03 08:24:51+00:00,-0.314,-179.0
2025-03-03 08:25:11+00:00,-0.316,-179.0
2025-03-03 08:25:31+00:00,-0.317,-179.0
2025-03-03 08:25:51+00:00,-0.318,-179.0
2025-03-03 08:26:14+00:00,-0.319,-179.0
2025-03-03 08:26:35+00:00,-0.32,-179.0
2025-03-03 08:26:54+00:00,-0.321,-179.0
2025-03-03 08:27:16+00:00,-0.323,-179.0
2025-03-03 08:27:36+00:00,-0.324,-179.0
2025-03-03 08:27:56+00:00,-0.325,-179.0
2025-03-03 08:28:16+00:00,-0.326,-179.0
2025-03-03 08:28:36+00:00,-0.327,-179.0
2025-03-03 08:28:58+00:00,-0.328,-179.0
2025-03-03 08:29:18+00:00,-0.329,-179.0
2025-03-03 08:29:38+00:00,-0.331,-179.0
2025-03-03 08:29:58+00:00,-0.332,-179.0
2025-03-03 08:30:19+00:00,-0.333,-179.0
2025-03-03 08:30:38+00:00,-0.334,-179.0
2025-03-03 08:30:58+00:00,-0.335,-179.0
2025-03-03 08:31:19+00:00,-0.336,-179.0
2025-03-03 08:31:41+00:00,-0.338,-179.0
2025-03-03 08:32:01+00:00,-0.339,-179.0
2025-03-03 08:32:21+00:00,-0.34,-179.0
2025-03-03 08:32:40+00:00,-0.341,-179.0
2025-03-03 08:33:01+00:00,-0.342,-179.0
2025-03-03 08:33:21+00:00,-0.343,-179.0
2025-03-03 08:33:40+00:00,-0.345,-179.0
2025-03-03 08:34:01+00:00,-0.346,-179.0
2025-03-03 08:34:21+00:00,-0.347,-179.0
2025-03-03 08:34:44+00:00,-0.348,-179.0
2025-03-03 08:35:05+00:00,-0.349,-179.0
2025-03-03 08:35:24+00:00,-0.35,-179.0
2025-03-03 08:35:44+00:00,-0.351,-179.0
2025-03-03 08:36:06+00:00,-0.353,-179.0
2025-03-03 08:36:26+00:00,-0.354,-179.0
2025-03-03 08:36:45+00:00,-0.355,-179.0
2025-03-03 08:37:06+00:00,-0.356,-179.0
2025-03-03 08:37:26+00:00,-0.357,-179.0
2025-03-03 08:37:48+00:00,-0.359,-179.0
2025-03-03 08:38:08+00:00,-0.36,-179.0
2025-03-03 08:38:28+00:00,-0.361,-179.0
2025-03-03 08:38:48+00:00,-0.362,-179.0
2025-03-03 08:39:08+00:00,-0.363,-179.0
2025-03-03 08:39:28+00:00,-0.364,-179.0
2025-03-03 08:39:51+00:00,-0.366,-179.0
2025-03-03 08:40:10+00:00,-0.367,-179.0
2025-03-03 08:40:31+00:00,-0.368,-179.0
2025-03-03 08:40:51+00:00,-0.369,-179.0
2025-03-03 08:41:11+00:00,-0.37,-179.0
2025-03-03 08:41:31+00:00,-0.371,-179.0
2025-03-03 08:41:51+00:00,-0.372,-179.0
2025-03-03 08:41:51+00:00,-0.372,-179.0
2025-03-03 08:42:11+00:00,-0.373,-179.0
2025-03-03 08:42:11+00:00,-0.373,-179.0
2025-03-03 08:42:31+00:00,-0.375,-179.0
2025-03-03 08:42:31+00:00,-0.375,-179.0
2025-03-03 08:42:51+00:00,-0.376,-179.0
2025-03-03 08:42:51+00:00,-0.376,-179.0
2025-03-03 08:43:14+00:00,-0.377,-179.0
2025-03-03 08:43:14+00:00,-0.377,-179.0
2025-03-03 08:43:35+00:00,-0.378,-179.0
2025-03-03 08:43:35+00:00,-0.378,-179.0
2025-03-03 08:43:54+00:00,-0.379,-179.0
2025-03-03 08:43:54+00:00,-0.379,-179.0
2025-03-03 08:44:14+00:00,-0.38,-179.0
2025-03-03 08:44:14+00:00,-0.38,-179.0
2025-03-03 08:44:36+00:00,-0.382,-179.0
2025-03-03 08:44:36+00:00,-0.382,-179.0
2025-03-03 08:44:56+00:00,-0.383,-179.0
2025-03-03 08:44:56+00:00,-0.383,-179.0
2025-03-03 08:45:16+00:00,-0.384,-179.0
2025-03-03 08:45:16+00:00,-0.384,-179.0
2025-03-03 08:45:36+00:00,-0.385,-179.0
2025-03-03 08:45:36+00:00,-0.385,-179.0
2025-03-03 08:45:56+00:00,-0.386,-179.0
2025-03-03 08:45:56+00:00,-0.386,-179.0
2025-03-03 08:46:16+00:00,-0.387,-179.0
2025-03-03 08:46:16+00:00,-0.387,-179.0
2025-03-03 08:46:36+00:00,-0.389,-179.0
2025-03-03 08:46:36+00:00,-0.389,-179.0
2025-03-03 08:46:58+00:00,-0.39,-179.0
2025-03-03 08:46:58+00:00,-0.39,-179.0
2025-03-03 08:47:18+00:00,-0.391,-179.0
2025-03-03 08:47:18+00:00,-0.391,-179.0
2025-03-03 08:47:38+00:00,-0.392,-179.0
2025-03-03 08:47:38+00:00,-0.392,-179.0
2025-03-03 08:47:58+00:00,-0.393,-179.0
2025-03-03 08:47:58+00:00,-0.393,-179.0
2025-03-03 08:48:21+00:00,-0.395,-179.0
2025-03-03 08:48:21+00:00,-0.395,-179.0
2025-03-03 08:48:41+00:00,-0.396,-179.0
2025-03-03 08:48:41+00:00,-0.396,-179.0
2025-03-03 08:49:01+00:00,-0.397,-179.0
2025-03-03 08:49:01+00:00,-0.397,-179.0
2025-03-03 08:49:21+00:00,-0.398,-179.0
2025-03-03 08:49:21+00:00,-0.398,-179.0
2025-03-03 08:49:41+00:00,-0.399,-179.0
